"","age.resp","books.per.year"
"10609",80,20
"10610",44,25
"10611",19,15
"10612",31,8
"10613",73,30
"10614",47,25
"10615",54,250
"10616",26,15
"10617",61,35
"10618",70,40
"10619",44,15
"10620",76,140
"10621",58,70
"10622",73,15
"10623",61,26
"10624",45,150
"10625",25,50
"10626",48,12
"10627",39,14
"10628",70,90
"10629",58,30
"10630",70,700
"10631",36,30
"10632",52,30
"10633",81,5
"10634",48,18
"10635",53,25
"10636",37,20
"10637",46,12
"10638",56,200
"10639",22,30
"10640",66,12
"10641",38,22
"10642",29,50
"10643",45,15
"10644",29,15
"10645",18,13
"10646",52,15
"10647",26,15
"10648",46,12
"10649",50,125
"10650",67,16
"10651",46,100
"10652",63,45
"10653",49,30
"10654",68,100
"10655",50,25
"10656",65,10
"10657",65,6
"10658",69,90
"10659",62,20
"10660",67,50
"10661",66,50
"10662",51,20
"10663",53,40
"10664",52,5
"10665",38,60
"10666",22,10
"10667",55,10
"10668",28,5
"10669",57,25
"10670",65,30
"10671",46,50
"10672",66,5
"10673",70,15
"10674",59,35
"10675",66,9
"10676",62,50
"10677",34,15
"10678",55,50
"10679",61,150
"10680",56,30
"10681",55,12
"10682",58,5
"10683",42,60
"10684",67,9
"10685",35,6
"10686",56,50
"10687",80,35
"10688",58,60
"10689",42,120
"10690",74,60
"10691",68,40
"10692",67,1
"10693",70,12
"10694",22,100
"10695",63,15
"10696",44,30
"10697",18,15
"10698",63,85
"10699",47,8
"10700",50,104
"10701",75,20
"10702",55,20
"10703",50,10
"10704",19,15
"10705",56,100
"10706",27,15
"10707",69,12
"10708",55,18
"10709",43,5
"10710",26,10
"10711",65,80
"10712",30,20
"10713",75,20
"10714",64,50
"10715",58,20
"10716",56,50
"10717",51,5
"10718",59,80
"10719",58,14
"10720",68,120
"10721",58,50
"10722",51,10
"10723",46,20
"10724",59,65
"10725",23,50
"10726",39,10
"10727",53,12
"10728",68,30
"10729",65,50
"10730",40,12
"10731",66,15
"10732",54,30
"10733",48,4
"10734",73,20
"10735",71,60
"10736",61,40
"10737",59,80
"10738",36,3
"10739",23,20
"10740",49,80
"10741",55,250
"10742",72,20
"10743",41,20
"10744",63,15
"10745",47,25
"10746",53,10
"10747",53,12
"10748",55,20
"10749",26,50
"10750",62,10
"10751",42,24
"10752",71,25
"10753",52,50
"10754",56,15
"10755",76,35
"10756",84,15
"10757",52,20
"10758",43,25
"10759",63,50
"10760",35,25
"10761",56,15
"10762",71,25
"10763",48,30
"10764",60,10
"10766",72,50
"10767",58,65
"10768",37,15
"10769",64,30
"10770",61,30
"10771",60,60
"10772",52,50
"10773",70,30
"10774",61,75
"10775",63,180
"10776",20,10
"10777",66,150
"10778",33,25
"10779",46,60
"10780",28,20
"10781",43,12
"10782",56,16
"10783",23,35
"10784",66,15
"10785",48,25
"10786",65,10
"10787",74,35
"10788",48,25
"10789",23,25
"10790",47,50
"10791",46,40
"10792",62,10
"10793",22,12
"10794",69,15
"10795",49,15
"10796",46,35
"10797",63,30
"10798",56,30
"10799",62,15
"10800",66,100
"10801",57,25
"10802",54,25
"10803",58,8
"10804",51,10
"10805",49,50
"10806",56,2
"10807",54,15
"10808",40,10
"10809",49,20
"10810",72,10
"10811",55,15
"10812",40,30
"10813",57,48
"10814",54,100
"10815",54,32
"10816",43,70
"10817",55,12
"10818",79,15
"10819",49,25
"10820",66,30
"10821",62,20
"10822",61,125
"10823",46,25
"10824",63,75
"10825",71,10
"10826",79,10
"10827",44,10
"10828",72,70
"10829",64,50
"10830",59,15
"10831",18,15
"10832",52,10
"10833",63,70
"10834",61,40
"10835",45,10
"10836",54,50
"10837",61,24
"10838",34,52
"10839",44,10
"10840",17,15
"10841",59,10
"10842",51,15
"10843",18,40
"10844",57,60
"10845",58,25
"10846",70,120
"10847",33,52
"10848",71,95
"10849",57,40
"10850",55,10
"10851",52,15
"10852",44,25
"10853",64,25
"10854",64,20
"10855",47,120
"10856",51,10
"10857",28,25
"10858",50,25
"10859",44,50
"10860",36,18
"10861",56,40
"10862",71,8
"10863",37,10
"10864",43,20
"10865",55,150
"10866",56,25
"10867",70,10
"10868",67,35
"10869",57,12
"10870",26,25
"10871",16,52
"10872",61,75
"10873",57,50
"10874",66,50
"10875",56,30
"10876",51,10
"10877",37,30
"10878",37,6
"10879",84,12
"10880",25,100
"10881",62,40
"10882",18,30
"10883",71,25
"10884",62,50
"10885",58,36
"10886",31,40
"10887",67,25
"10888",38,15
"10889",25,20
"10890",73,40
"10891",44,25
"10892",49,30
"10893",52,30
"10894",30,5
"10895",56,66
"10896",65,10
"10897",42,5
"10898",52,20
"10899",47,52
"10900",51,12
"10901",44,5
"10902",63,12
"10903",33,50
"10904",55,20
"10905",26,10
"10906",69,100
"10907",56,10
"10908",66,15
"10909",16,70
"10910",53,15
"10911",56,40
"10912",53,100
"10913",49,40
"10914",61,300
"10915",39,50
"10916",62,35
"10917",61,50
"10918",56,80
"10919",42,10
"10920",58,40
"10921",35,30
"10922",52,25
"10923",49,20
"10924",26,12
"10925",75,4
"10926",47,20
"10927",59,10
"10928",22,35
"10929",69,15
"10930",58,24
"10931",27,10
"10932",82,25
"10933",66,50
"10934",53,6
"10935",58,60
"10936",21,15
"10937",83,60
"10938",55,40
"10939",47,25
"10940",56,10
"10941",83,50
"10942",59,50
"10943",40,30
"10944",40,100
"10945",52,5
"10946",39,20
"10947",76,15
"10948",66,40
"10949",58,40
"10950",49,20
"10951",55,25
"10952",76,200
"10953",53,20
"10954",71,4
"10955",63,25
"10956",62,36
"10957",58,20
"10958",32,6
"10959",63,20
"10960",30,20
"10961",54,40
"10962",53,20
"10963",52,25
"10964",75,20
"10965",59,30
"10966",62,12
"10967",64,40
"10968",21,35
"10969",52,50
"10970",60,7
"10971",56,10
"10972",47,50
"10973",32,50
"10974",60,36
"10975",28,9
"10976",71,10
"10977",72,20
"10978",64,25
"10979",43,15
"10980",66,30
"10981",57,30
"10982",60,30
"10983",56,15
"10984",60,24
"10985",50,14
"10986",72,15
"10987",24,3
"10988",67,15
"10989",66,40
"10990",55,20
"10991",51,25
"10992",39,20
"10993",59,20
"10994",56,50
"10995",25,25
"10996",50,25
"10997",45,10
"10998",51,20
"10999",27,150
"11000",20,35
"11001",45,65
"11002",70,30
"11003",68,3
"11004",53,20
"11005",46,20
"11006",64,60
"11007",45,35
"11008",27,45
"11009",60,40
"11010",59,80
"11011",61,20
"11012",63,25
"11013",19,20
"11014",29,12
"11015",58,75
"11016",39,12
"11017",76,20
"11018",73,10
"11019",68,15
"11020",28,150
"11021",59,10
"11022",21,60
"11023",58,13
"11024",22,20
"11025",64,100
"11026",29,15
"11027",27,20
"11028",70,9
"11029",28,10
"11030",69,30
"11031",25,50
"11032",53,40
"11033",50,30
"11034",68,40
"11035",50,50
"11036",29,18
"11037",85,20
"11038",57,40
"11039",60,12
"11040",57,75
"11041",49,5
"11042",40,30
"11043",52,15
"11044",60,3
"11045",67,40
"11046",28,5
"11047",52,10
"11048",32,30
"11049",68,15
"11050",30,5
"11051",64,5
"11052",51,24
"11053",67,12
"11054",43,8
"11055",42,100
"11056",16,30
"11057",45,15
"11058",44,30
"11059",51,17
"11060",44,25
"11061",62,25
"11062",65,20
"11063",36,40
"11064",21,60
"11065",57,10
"11066",65,25
"11067",68,45
"11068",54,10
"11069",64,10
"11070",41,100
"11071",55,20
"11072",55,100
"11073",64,10
"11074",20,100
"11075",28,25
"11076",23,20
"11077",55,25
"11078",52,20
"11079",65,40
"11080",54,25
"11081",69,200
"11082",17,48
"11083",59,25
"11084",66,40
"11085",68,8
"11086",66,150
"11087",67,10
"11088",67,30
"11089",54,45
"11090",66,60
"11091",32,8
"11092",59,6
"11093",35,70
"11094",68,16
"11095",37,25
"11096",53,25
"11097",51,20
"11098",20,25
"11099",22,18
"11100",46,24
"11101",60,10
"11102",66,12
"11103",58,70
"11104",48,30
"11105",69,50
"11106",32,40
"11107",61,25
"11108",66,15
"11109",63,100
"11110",39,40
"11111",54,20
"11112",48,35
"11113",38,48
"11114",63,50
"11115",71,15
"11116",64,60
"11117",67,40
"11118",65,50
"11119",56,45
"11120",60,65
"11121",67,40
"11122",69,30
"11123",59,15
"11124",65,50
"11125",67,35
"11126",56,5
"11127",54,17
"11128",75,60
"11129",43,50
"11130",40,20
"11131",68,15
"11132",59,50
"11133",24,12
"11134",65,12
"11135",58,70
"11136",58,10
"11137",16,6
"11138",50,20
"11139",51,15
"11140",61,50
"11141",44,12
"11142",71,20
"11143",49,60
"11144",67,100
"11145",61,50
"11146",52,26
"11147",54,3
"11148",73,30
"11149",57,12
"11150",45,8
"11151",57,20
"11152",67,40
"11153",66,20
"11154",75,20
"11155",27,150
"11156",29,50
"11157",52,30
"11158",57,35
"11159",66,50
"11160",35,30
"11161",48,8
"11162",40,15
"11163",38,10
"11164",31,25
"11165",46,35
"11166",48,12
"11167",19,30
"11168",47,5
"11169",67,10
"11170",50,300
"11171",47,30
"11172",55,15
"11173",85,15
"11174",40,30
"11175",70,15
"11176",39,45
"11177",60,12
"11178",69,100
"11179",64,20
"11180",35,2
"11181",65,12
"11182",32,10
"11183",41,10
"11184",64,50
"11185",78,12
"11186",44,35
"11187",63,35
"11188",62,40
"11189",39,15
"11190",55,50
"11191",51,10
"11192",34,8
"11193",31,14
"11194",54,20
"11195",58,10
"11196",48,20
"11197",23,25
"11198",48,30
"11199",33,15
"11200",57,10
"11201",58,10
"11202",30,20
"11203",81,80
"11204",55,15
"11205",29,50
"11206",56,20
"11207",40,15
"11208",56,10
"11209",29,40
"11210",61,50
"11211",63,10
"11212",23,30
"11213",61,60
"11214",59,100
"11215",22,15
"11216",70,12
"11217",57,15
"11218",62,35
"11219",58,12
"11220",64,12
"11221",53,52
"11222",17,20
"11223",60,45
"11224",46,20
"11225",24,12
"11226",21,25
"11227",45,40
"11228",33,20
"11229",29,25
"11230",63,15
"11231",19,15
"11232",38,25
"11233",73,10
"11234",58,150
"11235",48,50
"11236",50,50
"11237",49,5
"11238",50,20
"11239",46,25
"11240",52,20
"11241",66,12
"11242",52,15
"11243",66,20
"11244",24,10
"11245",25,80
"11246",47,10
"11247",65,52
"11248",69,15
"11249",23,20
"11250",62,20
"11251",32,60
"11252",56,60
"11253",51,50
"11254",60,40
"11255",42,30
"11256",43,25
"11257",50,35
"11258",45,6
"11259",44,25
"11260",61,45
"11261",69,75
"11262",66,20
"11263",46,20
"11264",31,5
"11265",51,40
"11266",65,40
"11267",57,25
"11268",57,25
"11269",55,200
"11270",47,20
"11271",62,12
"11272",70,30
"11273",46,12
"11274",65,20
"11275",57,50
"11276",43,50
"11277",66,45
"11278",67,40
"11279",62,50
"11280",73,50
"11281",31,50
"11282",68,50
"11283",51,25
"11284",54,40
"11285",50,20
"11286",46,20
"11287",56,20
"11288",17,90
"11289",59,250
"11290",53,10
"11291",29,45
"11292",80,50
"11293",42,45
"11294",61,6
"11295",34,12
"11296",49,10
"11297",69,10
"11298",76,15
"11299",62,30
"11300",54,15
"11301",65,40
"11302",31,10
"11303",66,25
"11304",53,40
"11305",57,20
"11306",31,90
"11307",39,25
"11308",43,17
"11309",44,12
"11310",66,5
"11311",58,30
"11312",57,30
"11313",77,15
"11314",60,80
"11315",38,40
"11316",32,25
"11317",75,20
"11318",62,15
"11319",38,20
"11320",55,50
"11321",54,52
"11322",51,15
"11323",78,10
"11324",61,25
"11325",43,40
"11326",26,50
"11327",82,20
"11328",77,20
"11329",57,20
"11330",46,50
"11331",66,30
"11332",25,25
"11333",32,9
"11334",55,50
"11335",24,6
"11336",57,100
"11337",57,50
"11338",47,40
"11339",67,60
"11340",65,50
"11341",59,100
"11342",62,80
"11343",67,40
"11344",65,15
"11345",62,35
"11346",68,50
"11347",36,12
"11348",70,35
"11349",56,40
"11350",70,5
"11351",20,80
"11352",55,40
"11353",67,35
"11354",31,50
"11355",59,40
"11356",60,40
"11357",57,12
"11358",26,30
"11359",49,12
"11360",25,14
"11361",54,50
"11362",50,12
"11363",40,10
"11364",43,15
"11365",58,250
"11366",64,6
"11367",54,16
"11368",51,25
"11369",56,10
"11370",49,200
"11371",57,20
"11372",32,20
"11373",48,20
"11374",48,10
"11375",62,200
"11376",62,50
"11377",32,100
"11378",70,20
"11379",71,50
"11380",21,18
"11381",51,40
"11382",57,8
"11383",22,15
"11384",54,75
"11385",31,30
"11386",24,11
"11387",72,20
"11388",34,10
"11389",64,15
"11390",36,30
"11391",63,120
"11392",51,100
"11393",74,70
"11394",58,10
"11395",25,20
"11396",53,100
"11397",30,120
"11398",41,30
"11399",67,50
"11400",50,50
"11401",45,20
"11402",31,12
"11403",18,35
"11404",43,40
"11405",44,14
"11406",75,25
"11407",61,50
"11408",60,12
"11409",51,40
"11410",65,15
"11411",63,15
"11412",71,20
"11413",40,10
"11415",35,20
"11416",59,20
"11417",52,30
"11418",52,25
"11419",63,25
"11420",27,30
"11421",64,20
"11422",47,10
"11423",57,12
"11424",37,20
"11425",61,15
"11426",44,7
"11427",44,200
"11428",58,10
"11429",60,40
"11430",62,10
"11431",48,15
"11432",48,10
"11433",53,52
"11434",68,50
"11435",56,20
"11436",39,3
"11437",64,50
"11438",66,25
"11439",53,50
"11440",38,40
"11441",63,12
"11442",68,24
"11443",67,15
"11444",58,25
"11445",66,45
"11446",63,9
"11447",49,100
"11448",69,30
"11449",53,120
"11450",67,150
"11451",33,10
"11452",61,80
"11453",70,25
"11454",35,20
"11455",61,10
"11456",54,30
"11457",59,50
"11458",27,25
"11459",60,60
"11460",66,75
"11461",52,15
"11462",65,40
"11463",44,20
"11464",74,25
"11465",53,100
"11466",30,50
"11467",59,30
"11468",53,6
"11469",16,5
"11470",20,20
"11471",51,40
"11472",72,8
"11473",73,50
"11474",49,15
"11475",59,20
"11476",65,15
"11477",63,24
"11478",62,10
"11479",47,15
"11480",62,60
"11481",63,30
"11482",47,80
"11483",52,50
"11484",77,35
"11485",65,12
"11486",59,20
"11487",36,42
"11488",58,25
"11489",54,20
"11490",21,6
"11491",56,60
"11492",45,35
"11493",66,80
"11494",33,10
"11495",64,20
"11496",74,60
"11497",31,20
"11498",66,300
"11499",65,30
"11500",23,16
"11501",53,18
"11502",20,30
"11503",45,15
"11504",38,10
"11505",57,20
"11506",36,20
"11507",44,25
"11508",38,30
"11509",45,20
"11510",38,18
"11511",57,25
"11512",64,12
"11513",64,10
"11514",78,50
"11515",44,20
"11516",71,24
"11517",70,125
"11518",69,30
"11519",33,24
"11520",33,30
"11521",30,20
"11522",18,6
"11523",60,5
"11524",35,40
"11525",72,50
"11526",59,16
"11527",48,70
"11528",40,6
"11529",35,25
"11530",25,150
"11531",37,10
"11532",88,75
"11533",44,25
"11534",47,50
"11535",68,30
"11536",43,75
"11537",36,50
"11538",73,45
"11539",53,6
"11540",35,10
"11541",62,100
"11542",30,25
"11543",41,130
"11544",64,8
"11545",49,25
"11546",64,30
"11547",67,30
"11548",55,26
"11549",51,15
"11550",58,40
"11551",58,36
"11552",50,25
"11553",62,20
"11554",48,25
"11555",41,12
"11556",48,120
"11557",51,45
"11558",55,15
"11559",50,75
"11560",51,20
"11561",66,20
"11562",21,24
"11563",64,20
"11564",65,20
"11565",48,12
"11566",62,24
"11567",57,15
"11568",76,10
"11569",38,50
"11570",73,10
"11571",85,20
"11572",85,10
"11573",64,7
"11574",50,12
"11575",59,90
"11576",56,2
"11577",59,20
"11578",56,30
"11579",43,8
"11580",66,60
"11581",29,120
"11582",53,100
"11583",41,12
"11584",56,12
"11585",52,25
"11586",65,70
"11587",64,30
"11588",41,24
"11589",71,50
"11590",53,6
"11591",26,15
"11592",67,20
"11593",67,15
"11594",47,40
"11595",71,40
"11596",55,4
"11597",64,30
"11598",16,20
"11599",34,10
"11600",62,20
"11601",24,6
"11602",56,20
"11603",73,30
"11604",47,8
"11605",64,20
"11606",44,20
"11607",23,20
"11608",58,50
"11609",28,40
"11610",75,12
"11611",33,15
"11612",44,12
"11613",63,50
"11614",49,5
"11615",41,100
"11616",73,60
"11617",20,60
"11618",46,50
"11619",50,30
"11620",26,30
"11621",56,100
"11622",54,50
"11623",40,5
"11624",63,50
"11625",61,100
"11626",30,20
"11627",53,15
"11628",53,3
"11629",56,10
"11630",47,80
"11631",64,75
"11632",55,30
"11633",39,12
"11634",17,45
"11635",54,15
"11636",69,6
"11637",53,30
"11638",66,25
"11639",61,26
"11640",64,17
"11641",32,10
"11642",62,50
"11643",51,15
"11644",43,40
"11645",68,48
"11646",24,20
"11647",43,20
"11648",59,52
"11649",47,40
"11650",66,70
"11651",24,15
"11652",71,40
"11653",37,12
"11654",73,12
"11655",50,150
"11656",43,15
"11657",24,35
"11658",16,50
"11659",64,20
"11660",55,50
"11661",57,15
"11662",63,20
"11663",36,40
"11664",66,12
"11665",62,25
"11666",56,60
"11667",53,80
"11668",55,30
"11669",65,50
"11670",50,50
"11671",46,10
"11672",55,52
"11673",55,60
"11674",26,15
"11675",72,100
"11676",56,15
"11677",61,15
"11678",48,20
"11679",42,52
"11680",43,50
"11681",39,15
"11682",38,8
"11683",28,40
"11684",70,64
"11685",59,100
"11686",60,40
"11687",54,15
"11688",51,20
"11689",34,50
"11690",72,15
"11691",60,15
"11692",24,25
"11693",44,100
"11694",37,10
"11695",82,65
"11696",23,30
"11697",83,100
"11698",35,20
"11699",65,30
"11700",53,18
"11701",26,40
"11702",68,20
"11703",38,70
"11704",40,25
"11705",47,15
"11706",55,26
"11707",53,25
"11708",39,25
"11709",40,30
"11710",26,10
"11711",63,52
"11712",39,100
"11713",18,22
"11714",66,40
"11715",59,20
"11716",28,200
"11717",70,30
"11718",18,45
"11719",55,15
"11720",74,125
"11721",76,50
"11722",57,8
"11723",48,25
"11724",43,50
"11725",61,35
"11726",54,100
"11727",51,35
"11728",67,20
"11729",63,15
"11730",61,15
"11731",76,40
"11732",44,15
"11733",61,20
"11734",54,20
"11735",67,60
"11736",62,20
"11737",49,80
"11738",61,40
"11739",36,35
"11740",57,20
"11741",70,20
"11742",58,15
"11743",53,75
"11744",63,25
"11745",58,10
"11746",72,7
"11747",67,50
"11748",70,200
"11749",74,24
"11750",43,25
"11751",66,25
"11752",55,10
"11753",45,35
"11754",34,30
"11755",35,35
"11756",25,40
"11757",75,50
"11758",31,40
"11759",66,50
"11760",45,80
"11761",67,50
"11762",46,7
"11763",50,40
"11764",65,70
"11765",32,10
"11766",64,25
"11767",54,15
"11768",49,28
"11769",56,15
"11770",61,50
"11771",25,10
"11772",79,30
"11773",58,40
"11774",68,12
"11775",23,25
"11776",35,24
"11777",42,300
"11778",39,8
"11779",55,10
"11780",43,100
"11781",65,40
"11782",34,8
"11783",52,15
"11784",41,35
"11785",33,40
"11786",50,2
"11787",49,10
"11788",33,25
"11789",61,50
"11790",48,30
"11791",58,50
"11792",27,20
"11793",50,50
"11794",56,50
"11795",70,50
"11796",45,50
"11797",54,100
"11798",53,10
"11799",65,300
"11800",69,350
"11801",66,25
"11802",62,55
"11803",27,175
"11804",50,12
"11805",42,20
"11806",37,20
"11807",53,2
"11808",50,100
"11809",54,20
"11810",53,40
"11811",56,20
"11812",25,12
"11813",66,25
"11814",64,35
"11815",48,5
"11816",66,60
"11817",46,12
"11818",39,45
"11819",40,10
"11820",29,7
"11821",54,80
"11822",58,150
"11823",64,12
"11824",55,25
"11825",58,10
"11826",60,80
"11827",60,30
"11828",74,26
"11829",51,10
"11830",62,10
"11831",69,20
"11832",44,30
"11833",65,200
"11834",52,45
"11835",49,20
"11836",73,75
"11837",44,12
"11838",25,15
"11839",59,15
"11840",60,30
"11841",43,40
"11842",67,25
"11843",48,45
"11844",52,35
"11845",59,16
"11846",65,15
"11847",46,10
"11848",24,45
"11849",60,40
"11850",50,30
"11851",65,30
"11852",70,55
"11853",66,25
"11854",52,12
"11855",56,12
"11856",18,40
"11857",55,20
"11858",60,6
"11859",68,15
"11860",19,30
"11861",69,25
"11862",67,50
"11863",33,16
"11864",72,25
"11865",28,50
"11866",54,15
"11867",36,50
"11868",70,40
"11869",52,36
"11870",58,50
"11871",44,10
"11872",25,12
"11873",37,15
"11874",60,50
"11875",65,3
"11876",67,50
"11877",80,30
"11878",23,70
"11879",50,35
"11880",49,100
"11881",62,26
"11882",50,30
"11883",63,12
"11884",74,45
"11885",52,25
"11886",58,8
"11887",42,25
"11888",25,12
"11889",59,50
"11890",37,50
"11891",60,6
"11892",80,10
"11893",25,6
"11894",70,100
"11895",57,15
"11896",26,10
"11897",65,20
"11898",62,25
"11899",51,75
"11900",32,12
"11901",51,24
"11902",44,15
"11903",53,100
"11904",69,50
"11905",26,10
"11906",16,30
"11907",62,50
"11908",67,10
"11909",76,12
"11910",59,30
"11911",70,100
"11912",71,60
"11913",49,100
"11914",68,35
"11915",50,50
"11916",19,100
"11917",23,60
"11918",62,35
"11919",62,40
"11920",48,15
"11921",51,20
"11922",31,60
"11923",38,5
"11924",71,20
"11925",26,50
"11926",54,25
"11927",58,30
"11928",21,55
"11929",52,15
"11930",58,45
"11931",55,50
"11932",28,10
"11933",50,325
"11934",37,12
"11935",58,150
"11936",77,12
"11937",76,20
"11938",74,20
"11939",55,35
"11940",63,25
"11941",69,20
"11942",26,46
"11943",70,60
"11944",78,10
"11945",28,20
"11946",20,23
"11947",70,100
"11948",64,25
"11949",60,75
"11950",22,18
"11951",55,24
"11952",20,15
"11953",72,25
"11954",29,7
"11955",60,60
"11956",64,10
"11957",67,6
"11958",57,25
"11959",42,30
"11960",65,10
"11961",43,14
"11962",77,50
"11963",66,15
"11964",53,20
"11965",63,125
"11966",57,40
"11967",63,100
"11968",52,12
"11969",69,25
"11970",65,40
"11971",63,40
"11972",58,40
"11973",36,25
"11974",60,5
"11975",41,70
"11976",48,50
"11977",53,7
"11978",69,65
"11979",77,10
"11980",19,50
"11981",50,75
"11982",23,40
"11983",73,20
"11984",61,15
"11985",60,50
"11986",61,100
"11987",47,40
"11988",56,5
"11989",68,30
"11990",52,20
"11991",58,20
"11992",57,100
"11993",68,75
"11994",70,100
"11995",74,50
"11996",58,45
"11997",65,50
"11998",40,15
"11999",51,100
"12000",37,25
"12001",24,25
"12002",55,50
"12003",53,20
"12004",23,50
"12005",18,60
"12006",65,12
"12007",67,100
"12008",18,12
"12009",39,200
"12010",49,24
"12011",30,10
"12012",60,10
"12013",77,35
"12014",73,30
"12015",58,10
"12016",60,18
"12017",37,30
"12018",24,30
"12019",56,40
"12020",59,52
"12021",34,10
"12022",58,20
"12023",67,12
"12024",54,6
"12025",57,100
"12026",71,40
"12027",56,25
"12028",71,25
"12029",70,250
"12030",49,12
"12031",69,100
"12032",63,30
"12033",53,50
"12034",65,12
"12035",52,80
"12036",65,65
"12037",73,50
"12038",49,40
"12039",68,12
"12040",56,60
"12041",63,10
"12042",63,30
"12043",66,10
"12044",48,20
"12045",40,60
"12046",45,15
"12047",64,30
"12048",57,100
"12049",24,20
"12050",62,75
"12051",18,40
"12052",51,5
"12053",69,53
"12054",22,30
"12055",45,55
"12056",38,50
"12057",64,250
"12058",61,4
"12059",54,30
"12060",56,100
"12061",28,40
"12062",31,30
"12063",56,40
"12064",62,20
"12065",63,12
"12066",59,40
"12067",56,8
"12068",60,10
"12069",65,12
"12070",33,20
"12071",63,10
"12072",59,6
"12073",61,40
"12074",51,10
"12075",47,50
"12076",65,100
"12077",35,25
"12078",56,150
"12079",51,150
"12080",68,20
"12081",45,250
"12082",20,10
"12083",71,60
"12084",66,25
"12085",23,20
"12086",84,8
"12087",60,15
"12088",50,60
"12089",66,25
"12090",60,50
"12091",73,10
"12092",56,75
"12093",60,12
"12094",32,50
"12095",51,50
"12096",29,2
"12097",37,4
"12098",44,20
"12099",63,10
"12100",69,20
"12101",57,10
"12102",61,25
"12103",40,30
"12104",52,20
"12105",52,20
"12106",66,10
"12107",31,25
"12108",52,30
"12109",66,6
"12110",56,11
"12111",74,20
"12112",54,80
"12113",55,10
"12114",26,10
"12115",21,25
"12116",25,8
"12117",75,20
"12118",60,10
"12119",65,4
"12120",66,40
"12121",66,8
"12122",58,4
"12123",46,50
"12124",42,40
"12125",52,4
"12126",61,120
"12127",49,25
"12128",25,15
"12129",62,20
"12130",62,10
"12131",49,15
"12132",24,40
"12133",61,20
"12134",50,55
"12135",49,15
"12136",73,100
"12137",28,25
"12138",39,50
"12139",62,85
"12140",57,50
"12141",66,60
"12142",56,50
"12143",44,10
"12144",77,6
"12145",55,15
"12146",54,20
"12147",42,60
"12148",55,20
"12149",66,45
"12150",22,15
"12151",44,24
"12152",61,70
"12153",53,20
"12154",48,12
"12155",33,10
"12156",49,50
"12157",71,20
"12158",54,30
"12159",36,25
"12160",61,4
"12161",51,15
"12162",47,10
"12163",57,100
"12164",53,35
"12165",68,400
"12166",36,12
"12167",60,400
"12168",49,25
"12169",68,50
"12170",60,55
"12171",18,30
"12172",66,20
"12173",66,50
"12174",33,20
"12175",69,100
"12176",25,30
"12177",19,12
"12178",46,15
"12179",26,20
"12180",51,20
"12181",48,20
"12182",26,30
"12183",57,6
"12184",71,100
"12185",41,35
"12186",53,50
"12187",47,15
"12188",19,30
"12189",33,15
"12190",48,10
"12191",33,10
"12192",51,50
"12193",31,5
"12194",57,52
"12195",45,60
"12196",56,30
"12197",68,50
"12198",52,35
"12199",75,15
"12200",32,25
"12201",54,100
"12202",55,50
"12203",45,14
"12204",54,10
"12205",32,20
"12206",20,35
"12207",30,8
"12208",57,20
"12209",65,150
"12210",61,20
"12211",43,15
"12212",53,25
"12213",64,10
"12214",55,40
"12215",61,100
"12216",61,90
"12217",70,25
"12218",68,60
"12219",23,15
"12220",50,50
"12221",68,25
"12222",32,24
"12223",58,50
"12224",68,40
"12225",72,30
"12226",55,40
"12227",69,70
"12228",60,15
"12229",62,15
"12230",46,35
"12231",64,40
"12232",41,27
"12233",18,30
"12234",62,12
"12235",31,10
"12236",61,20
"12237",67,25
"12238",65,25
"12239",72,50
"12240",53,12
"12241",40,15
"12242",64,25
"12243",52,10
"12244",42,50
"12245",47,40
"12246",53,12
"12247",65,25
"12248",54,20
"12249",52,40
"12250",54,200
"12251",54,6
"12252",61,100
"12253",63,50
"12254",59,50
"12255",73,20
"12256",51,100
"12257",48,10
"12258",68,10
"12259",65,8
"12260",51,20
"12261",79,10
"12262",49,15
"12263",22,100
"12264",61,50
"12265",71,4
"12266",58,20
"12267",56,25
"12268",65,20
"12269",35,20
"12270",26,30
"12271",59,50
"12272",52,15
"12273",52,10
"12274",28,40
"12275",74,40
"12276",55,20
"12277",60,10
"12278",67,40
"12279",60,10
"12280",56,30
"12281",28,20
"12282",83,10
"12283",46,75
"12284",68,40
"12285",63,20
"12286",38,50
"12287",23,25
"12288",59,25
"12289",64,30
"12290",72,12
"12291",57,10
"12292",64,50
"12293",68,7
"12294",35,30
"12295",66,40
"12296",34,10
"12297",59,52
"12298",74,100
"12299",22,10
"12300",52,55
"12301",60,25
"12302",28,25
"12303",63,30
"12304",25,10
"12305",73,150
"12306",55,30
"12307",53,20
"12308",27,30
"12309",48,10
"12310",49,13
"12311",66,25
"12312",48,30
"12313",49,12
"12314",22,14
"12315",53,25
"12316",36,25
"12317",68,20
"12318",49,20
"12319",59,40
"12320",70,15
"12321",60,30
"12322",36,200
"12323",59,15
"12324",59,50
"12325",65,25
"12326",71,40
"12327",59,30
"12328",45,15
"12329",52,35
"12330",74,50
"12331",66,50
"12332",54,20
"12333",71,10
"12334",66,100
"12335",72,25
"12336",62,30
"12337",61,25
"12338",65,75
"12339",61,45
"12340",54,30
"12341",36,10
"12342",61,15
"12343",31,100
"12344",52,70
"12345",53,8
"12346",58,25
"12347",66,100
"12348",26,12
"12349",43,10
"12350",62,45
"12351",24,30
"12352",67,100
"12353",49,10
"12354",49,70
"12355",60,30
"12356",49,20
"12357",29,20
"12358",59,60
